price,milage,model,make,transmission,fuel,Num_Cyl,year,body_style
32199,9765,Tundra,Toyota,Automatic,Flexible-Fuel,8,2017,Pickup
31400,27717,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
14555,6476,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
14222,31317,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
25500,13377,Pathfinder,Nissan,Automatic,Gasoline,6,2018,SUV
14991,47350,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
12985,81665,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
16995,39482,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
14000,36355,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
7995,107240,Highlander,Toyota,Automatic,Gasoline,4,2004,SUV
18679,34506,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
18500,1032,Altima,Nissan,Automatic,Gasoline,4,2018,Sedan
14122,49063,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
13429,31397,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
23482,48556,Tacoma,Toyota,Automatic,Gasoline,4,2015,Pickup
12000,29431,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
11000,63386,Civic,Honda,Manual,Gasoline,4,2014,Sedan
6771,99064,Camry,Toyota,Automatic,Gasoline,4,2006,Sedan
16179,85895,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
34000,7253,Pathfinder,Nissan,Automatic,Gasoline,6,2017,SUV
6990,144995,Camry,Toyota,Automatic,Gasoline,6,2007,Sedan
8990,136819,RAV4,Toyota,Automatic,Gasoline,4,2008,SUV
25985,39862,Tacoma,Toyota,Automatic,Gasoline,6,2014,Pickup
10000,82104,Altima,Nissan,Automatic,Gasoline,4,2012,Sedan
9500,130292,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
9500,81862,Fit,Honda,Automatic,Gasoline,4,2012,Hatchback
12279,22485,Corolla,Toyota,Manual,Gasoline,4,2016,Sedan
12529,47164,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
18949,48501,RAV4,Toyota,Automatic,Gasoline,4,2013,SUV
36500,19785,TitanXD,Nissan,Automatic,Diesel,8,2017,Pickup
20000,36692,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
15499,10700,Priusc,Toyota,Automatic,Hybrid,4,2016,Hatchback
7490,144694,Murano,Nissan,Automatic,Gasoline,6,2009,SUV
19999,46943,Sienna,Toyota,Automatic,Gasoline,6,2014,Minivan
12880,66127,Rogue,Nissan,Automatic,Gasoline,4,2013,SUV
10994,41690,VersaNote,Nissan,Automatic,Gasoline,4,2016,Hatchback
8750,97635,Prius,Toyota,Automatic,Hybrid,4,2011,Hatchback
8995,113480,Altima,Nissan,Automatic,Gasoline,4,2013,Sedan
10019,66055,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
21930,102922,Tacoma,Toyota,Automatic,Gasoline,6,2012,Pickup
26900,18120,Avalon,Toyota,Automatic,Gasoline,6,2016,Sedan
15500,38118,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
16882,31411,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
21489,6576,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
15000,120270,Armada,Nissan,Automatic,Gasoline,8,2011,SUV
24741,51254,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
22999,12520,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
13997,33762,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
6850,164264,Odyssey,Honda,Automatic,Gasoline,6,2006,Minivan
16990,15209,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
17795,27833,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
23500,63846,Frontier,Nissan,Automatic,Gasoline,6,2013,Pickup
16978,36353,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
13858,32942,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
32494,43882,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
18000,36343,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
18500,42502,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
13679,35528,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
14121,86519,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
16591,13984,CorollaiM,Toyota,Automatic,Gasoline,4,2017,Hatchback
18279,61188,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
21988,20870,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
30279,7614,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
10750,121801,CR-V,Honda,Automatic,Gasoline,4,2010,SUV
10750,75658,Sienna,Toyota,Automatic,Gasoline,6,2010,Minivan
5995,108543,Versa,Nissan,Automatic,Gasoline,4,2014,Sedan
27991,31473,4Runner,Toyota,Automatic,Gasoline,6,2015,SUV
12169,64311,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
15769,33861,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
18591,19067,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
39100,4792,4Runner,Toyota,Automatic,Gasoline,6,2018,SUV
27492,36084,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
27991,14289,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
26421,6090,Tacoma,Toyota,Automatic,Gasoline,4,2017,Pickup
25901,29119,Tacoma,Toyota,Automatic,Gasoline,4,2016,Pickup
15791,29733,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
16221,29752,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
15022,24253,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
10695,48357,Versa,Nissan,Automatic,Gasoline,4,2016,Sedan
5622,182914,Element,Honda,Automatic,Gasoline,4,2004,SUV
11598,68121,Tacoma,Toyota,Manual,Gasoline,4,2009,Pickup
21983,53491,Murano,Nissan,Automatic,Gasoline,6,2017,SUV
8450,132300,CR-V,Honda,Automatic,Gasoline,4,2007,SUV
20291,35133,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
14990,38700,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
14990,56041,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
14995,53024,AccordCrosstour,Honda,Automatic,Gasoline,6,2013,SUV
20992,52809,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
18500,78079,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
13700,39628,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
32826,32290,4Runner,Toyota,Automatic,Gasoline,6,2017,SUV
7873,100727,Civic,Honda,Manual,Gasoline,4,2009,Sedan
14500,44163,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
19580,58218,Avalon,Toyota,Automatic,Hybrid,4,2015,Sedan
21679,3255,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
8988,81831,Accord,Honda,Automatic,Gasoline,6,2008,Sedan
20874,40557,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
14111,71502,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
14777,56929,AccordCrosstour,Honda,Automatic,Gasoline,6,2011,SUV
13879,60157,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
17654,53538,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
9450,95283,Prius,Toyota,Automatic,Hybrid,4,2010,Hatchback
19500,39976,Altima,Nissan,Automatic,Gasoline,6,2017,Sedan
8500,108370,Rogue,Nissan,Automatic,Gasoline,4,2010,SUV
15995,94274,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
7990,77237,Civic,Honda,Automatic,Gasoline,4,2010,Coupe
17990,80665,Pilot,Honda,Automatic,Gasoline,6,2013,SUV
17502,15161,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
16500,31412,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
23500,40319,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
21000,15518,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
18995,13757,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
19988,20246,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
20000,26796,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
31931,43261,4Runner,Toyota,Automatic,Gasoline,6,2015,SUV
17500,22590,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
24000,44955,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
18000,38433,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
16000,36953,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
16991,17938,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
15591,29149,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
16000,26241,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
44792,27190,4Runner,Toyota,Automatic,Gasoline,6,2017,SUV
14990,38069,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
15988,37146,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
15179,4243,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
19499,70013,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
19691,24826,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
6850,109354,VersaNote,Nissan,Automatic,Gasoline,4,2015,Hatchback
18495,99829,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
14991,42860,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
31988,36802,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
13799,101969,Accord,Honda,Automatic,Gasoline,6,2013,Sedan
21988,64766,Titan,Nissan,Automatic,Flexible-Fuel,8,2013,Pickup
29088,46961,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
22991,16351,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
28491,9812,Camry,Toyota,Automatic,Hybrid,4,2018,Sedan
31500,13257,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
16991,113408,Z,Nissan,Automatic,Gasoline,6,2014,Convertible
28990,83002,4Runner,Toyota,Automatic,Gasoline,6,2015,SUV
27500,17922,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
22222,122652,FJCruiser,Toyota,Automatic,Gasoline,6,2010,SUV
4750,186893,Avalon,Toyota,Automatic,Gasoline,6,1997,Sedan
28905,45135,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
14442,35548,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
11592,72945,Camry,Toyota,Automatic,Gasoline,4,2011,Sedan
18955,44132,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
11246,45977,Cube,Nissan,Automatic,Gasoline,4,2014,Wagon
6490,113941,Matrix,Toyota,Automatic,Gasoline,4,2005,Wagon
13779,64215,Prius,Toyota,Automatic,Hybrid,4,2014,Hatchback
22199,80729,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
12298,77642,Accord,Honda,Automatic,Gasoline,4,2012,Sedan
15079,49252,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
13000,77431,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
25992,65202,4Runner,Toyota,Automatic,Gasoline,6,2015,SUV
15572,29774,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
18995,24085,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
27129,43338,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
33179,12081,4Runner,Toyota,Automatic,Gasoline,6,2017,SUV
22995,59904,Highlander,Toyota,Automatic,Gasoline,4,2015,SUV
14991,100535,CR-V,Honda,Automatic,Gasoline,4,2012,SUV
19331,89864,Highlander,Toyota,Automatic,Gasoline,6,2012,SUV
7999,101386,Accord,Honda,Automatic,Gasoline,4,2008,Coupe
16737,91500,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
7950,147245,Pathfinder,Nissan,Automatic,Gasoline,6,2005,SUV
9850,120208,Pathfinder,Nissan,Automatic,Gasoline,6,2008,SUV
19932,33007,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
21000,44629,Maxima,Nissan,Automatic,Gasoline,6,2016,Sedan
15392,47613,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
21000,92789,Armada,Nissan,Automatic,Gasoline,8,2011,SUV
13988,121101,Tacoma,Toyota,Manual,Gasoline,4,2008,Pickup
11500,117222,Xterra,Nissan,Automatic,Gasoline,6,2010,SUV
17000,76700,Pathfinder,Nissan,Automatic,Gasoline,6,2013,SUV
18749,109305,4Runner,Toyota,Automatic,Gasoline,6,2011,SUV
15000,50556,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
44991,4599,Armada,Nissan,Automatic,Gasoline,8,2017,SUV
16980,48037,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
14649,34609,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
38971,25848,Tundra,Toyota,Automatic,Gasoline,8,2017,Pickup
16998,32630,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
2990,259147,LandCruiser,Toyota,Automatic,Gasoline,6,1992,SUV
5990,137843,Matrix,Toyota,Automatic,Gasoline,4,2007,Wagon
8995,107337,Murano,Nissan,Automatic,Gasoline,6,2006,SUV
27221,51288,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
37931,19868,Tundra,Toyota,Automatic,Flexible-Fuel,8,2017,Pickup
12991,64912,Maxima,Nissan,Automatic,Gasoline,6,2011,Sedan
11441,128230,Priusv,Toyota,Automatic,Hybrid,4,2013,Wagon
15751,76052,Camry,Toyota,Automatic,Hybrid,4,2015,Sedan
10725,177118,Tundra,Toyota,Automatic,Gasoline,8,2005,Pickup
7995,157277,RAV4,Toyota,Automatic,Gasoline,6,2006,SUV
29392,68058,Z,Nissan,Automatic,Gasoline,6,2015,Coupe
2990,125177,Sentra,Nissan,Unspecified,Gasoline,4,2004,Sedan
8995,124485,Rogue,Nissan,Automatic,Gasoline,4,2012,SUV
8799,115437,Accord,Honda,Automatic,Gasoline,4,2008,Sedan
12991,73865,Corolla,Toyota,Automatic,Gasoline,4,2014,Sedan
9499,97102,Accord,Honda,Automatic,Gasoline,4,2009,Sedan
21931,10912,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
8995,154721,Xterra,Nissan,Unspecified,Gasoline,6,2008,SUV
13981,19947,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
13988,40603,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
17877,14397,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
14592,18017,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
14985,10262,Priusc,Toyota,Automatic,Hybrid,4,2017,Hatchback
14688,31927,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
25493,20940,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
22482,26520,Frontier,Nissan,Automatic,Gasoline,6,2015,Pickup
26491,3427,Z,Nissan,Automatic,Gasoline,6,2016,Convertible
12888,14393,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
14500,1467,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
14000,2133,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
15878,1977,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
19000,1686,RogueSport,Nissan,Automatic,Gasoline,4,2017,SUV
24984,20193,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
17488,47232,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
19288,62450,Venza,Toyota,Automatic,Gasoline,6,2014,Wagon
29981,34572,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
13481,32402,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
18981,38147,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
15900,32006,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
35250,19909,Tacoma,Toyota,Automatic,Gasoline,6,2017,Pickup
11981,71393,Priusc,Toyota,Automatic,Hybrid,4,2015,Hatchback
9940,112547,Armada,Nissan,Automatic,Gasoline,8,2007,SUV
7480,153159,CR-V,Honda,Automatic,Gasoline,4,2007,SUV
6980,154214,Accord,Honda,Automatic,Gasoline,6,2008,Sedan
4900,234465,Highlander,Toyota,Automatic,Gasoline,6,2005,SUV
8995,76805,Corolla,Toyota,Automatic,Gasoline,4,2010,Sedan
5995,148000,Z,Nissan,Manual,Gasoline,6,2006,Convertible
11600,164208,Tacoma,Toyota,Automatic,Gasoline,6,2006,Pickup
4997,145440,Civic,Honda,Automatic,Gasoline,4,2010,Sedan
4497,129370,Yaris,Toyota,Automatic,Gasoline,4,2011,Hatchback
4395,99759,Odyssey,Honda,Automatic,Gasoline,6,2002,Minivan
5195,120634,Odyssey,Honda,Automatic,Gasoline,6,2003,Minivan
5495,81721,Maxima,Nissan,Automatic,Gasoline,6,2006,Sedan
9999,133152,NV200,Nissan,Automatic,Gasoline,4,2014,Van
19482,180,Fit,Honda,Automatic,Gasoline,4,2018,Hatchback
37988,327,4Runner,Toyota,Automatic,Gasoline,6,2018,SUV
21999,170,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
9981,78586,Prius,Toyota,Automatic,Hybrid,4,2010,Hatchback
15251,69356,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
20804,17496,Frontier,Nissan,Manual,Gasoline,6,2017,Pickup
12990,93406,Highlander,Toyota,Automatic,Gasoline,4,2010,SUV
8992,127864,Maxima,Nissan,Automatic,Gasoline,6,2009,Sedan
13854,24528,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
18987,27604,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
14592,72795,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
7995,119617,Murano,Nissan,Automatic,Gasoline,6,2007,SUV
24999,40248,Sienna,Toyota,Automatic,Gasoline,6,2016,Minivan
24985,13833,PriusPrime,Toyota,Automatic,Hybrid,4,2017,Hatchback
16900,34875,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
20962,24454,HR-V,Honda,Automatic,Gasoline,4,2016,SUV
13995,48044,AccordCrosstour,Honda,Automatic,Gasoline,4,2012,SUV
16888,28418,Accord,Honda,Automatic,Gasoline,6,2014,Sedan
20500,25470,Frontier,Nissan,Automatic,Gasoline,6,2017,Pickup
7995,112320,Altima,Nissan,Automatic,Gasoline,4,2012,Sedan
14994,51287,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
9800,51811,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
21000,24963,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
9999,112581,Murano,Nissan,Automatic,Gasoline,6,2010,SUV
21995,76718,Tundra,Toyota,Automatic,Gasoline,8,2010,Pickup
8777,90343,Accord,Honda,Manual,Gasoline,6,2009,Coupe
19900,35152,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
8492,94758,Civic,Honda,Automatic,Gasoline,4,2011,Sedan
24414,38361,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
13995,46612,Murano,Nissan,Automatic,Gasoline,6,2012,SUV
10991,95446,Z,Nissan,Automatic,Gasoline,6,2008,Convertible
11981,25506,Civic,Honda,Automatic,Gasoline,4,2012,Coupe
19500,39766,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
19698,32361,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
19867,30855,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
8981,60763,Yaris,Toyota,Automatic,Gasoline,4,2013,Hatchback
10643,75291,Civic,Honda,Automatic,Gasoline,4,2012,Coupe
13311,66964,Frontier,Nissan,Automatic,Gasoline,6,2009,Pickup
16999,15,Fit,Honda,Automatic,Gasoline,4,2018,Hatchback
10564,121425,Tacoma,Toyota,Automatic,Gasoline,4,2013,Pickup
7995,90263,CR-V,Honda,Automatic,Gasoline,4,2005,SUV
8995,108386,Prius,Toyota,Automatic,Hybrid,4,2011,Hatchback
17900,25807,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
18895,48526,Murano,Nissan,Automatic,Gasoline,6,2013,SUV
18200,48136,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
17999,4551,Fit,Honda,Automatic,Gasoline,4,2017,Hatchback
5585,163956,Highlander,Toyota,Automatic,Gasoline,6,2003,SUV
26988,18451,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
17399,53691,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
12983,42800,Juke,Nissan,Automatic,Gasoline,4,2016,SUV
14894,84771,Pilot,Honda,Automatic,Gasoline,6,2011,SUV
7999,102804,Highlander,Toyota,Automatic,Gasoline,6,2007,SUV
13444,34737,Civic,Honda,Manual,Gasoline,4,2015,Coupe
11965,85681,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
5995,112000,Accord,Honda,Manual,Gasoline,4,2007,Coupe
16722,38165,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
20995,47542,Titan,Nissan,Automatic,Gasoline,8,2014,Pickup
14984,70410,CR-V,Honda,Automatic,Gasoline,4,2013,SUV
15977,34512,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
17999,6707,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
16999,63534,Tacoma,Toyota,Automatic,Gasoline,4,2013,Pickup
14495,39330,NV200,Nissan,Automatic,Gasoline,4,2015,Van
13500,35107,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
20999,7267,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
8995,102162,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
19000,32010,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
20599,35934,Murano,Nissan,Automatic,Gasoline,6,2016,SUV
17888,788,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
11500,6795,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
19994,43852,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
16988,76488,Pilot,Honda,Automatic,Gasoline,6,2013,SUV
12982,33831,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
14000,38708,AccordCrosstour,Honda,Automatic,Gasoline,4,2013,SUV
13881,73572,PriusPlug-in,Toyota,Automatic,Hybrid,4,2014,Hatchback
13288,74529,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
7500,144000,Element,Honda,Automatic,Gasoline,4,2007,SUV
20555,36149,Frontier,Nissan,Automatic,Gasoline,6,2014,Pickup
10064,95417,CR-V,Honda,Automatic,Gasoline,4,2009,SUV
19888,41841,Maxima,Nissan,Automatic,Gasoline,6,2017,Sedan
15999,72947,Frontier,Nissan,Automatic,Gasoline,6,2011,Pickup
15988,12611,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
16981,29731,Accord,Honda,Automatic,Gasoline,4,2017,Sedan
8995,60889,Fit,Honda,Manual,Gasoline,4,2010,Hatchback
7981,129737,Camry,Toyota,Automatic,Gasoline,4,2010,Sedan
17995,66834,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
13189,31302,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
4999,157654,Camry,Toyota,Automatic,Gasoline,4,2006,Sedan
13995,48017,Maxima,Nissan,Automatic,Gasoline,6,2014,Sedan
16998,83203,Frontier,Nissan,Automatic,Gasoline,6,2011,Pickup
15900,28137,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
13981,66338,Accord,Honda,Manual,Gasoline,4,2014,Sedan
24999,17398,Accord,Honda,Automatic,Gasoline,6,2016,Coupe
6999,96376,Highlander,Toyota,Automatic,Gasoline,6,2002,SUV
6999,99549,CR-V,Honda,Automatic,Gasoline,4,2004,SUV
6995,121345,Accord,Honda,Automatic,Gasoline,4,2007,Sedan
8900,93157,Altima,Nissan,Automatic,Gasoline,4,2012,Sedan
31826,22469,Armada,Nissan,Automatic,Gasoline,8,2017,SUV
19782,51623,Tacoma,Toyota,Manual,Gasoline,4,2014,Pickup
33382,28251,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
19991,25151,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
14277,89447,AccordCrosstour,Honda,Automatic,Gasoline,6,2012,SUV
8967,97252,Camry,Toyota,Automatic,Gasoline,4,2010,Sedan
12286,78029,Maxima,Nissan,Automatic,Gasoline,6,2013,Sedan
11408,94741,Civic,Honda,Automatic,Hybrid,4,2015,Sedan
24995,22140,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
8500,92564,Civic,Honda,Automatic,Gasoline,4,2011,Coupe
11981,63783,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
23580,18942,Frontier,Nissan,Automatic,Gasoline,6,2017,Pickup
17915,33633,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
21799,31173,Pathfinder,Nissan,Automatic,Gasoline,6,2017,SUV
18691,41341,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
15937,16681,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
3990,143111,Prius,Toyota,Automatic,Hybrid,4,2003,Sedan
12313,67875,CR-V,Honda,Automatic,Gasoline,4,2011,SUV
29782,17002,CR-V,Honda,Automatic,Gasoline,4,2017,SUV
13981,33350,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
10986,69063,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
19989,35437,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
12995,88078,CR-V,Honda,Automatic,Gasoline,4,2011,SUV
15997,26758,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
6900,98904,Highlander,Toyota,Automatic,Gasoline,6,2003,SUV
26400,50975,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
15576,42044,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
8591,89294,Camry,Toyota,Automatic,Gasoline,6,2007,Sedan
11995,136218,CR-V,Honda,Automatic,Gasoline,4,2013,SUV
10981,97426,RAV4,Toyota,Automatic,Gasoline,6,2010,SUV
14981,89707,CR-V,Honda,Automatic,Gasoline,4,2013,SUV
11481,61698,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
8995,95630,Corolla,Toyota,Automatic,Gasoline,4,2012,Sedan
16995,76231,Pathfinder,Nissan,Automatic,Gasoline,6,2013,SUV
16988,56495,Pathfinder,Nissan,Automatic,Gasoline,6,2013,SUV
26988,9906,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
8995,110617,Accord,Honda,Automatic,Gasoline,4,2010,Sedan
13985,33878,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
11500,39100,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
16400,34587,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
3995,81145,Versa,Nissan,Manual,Gasoline,4,2007,Hatchback
4900,180843,Accord,Honda,Automatic,Hybrid,6,2007,Sedan
13990,39327,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
6800,91563,Civic,Honda,Automatic,Gasoline,4,2010,Coupe
5995,94122,Sentra,Nissan,Automatic,Gasoline,4,2010,Sedan
4995,147025,Altima,Nissan,Automatic,Gasoline,4,2008,Sedan
9200,99278,Highlander,Toyota,Automatic,Gasoline,6,2005,SUV
15881,11,Fit,Honda,Manual,Gasoline,4,2018,Hatchback
15881,12,Fit,Honda,Manual,Gasoline,4,2018,Hatchback
16881,11,Fit,Honda,Automatic,Gasoline,4,2018,Hatchback
17900,21892,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
31591,4910,RAV4,Toyota,Automatic,Hybrid,4,2018,SUV
18225,43044,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
11683,44689,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
23577,5360,RAV4,Toyota,Automatic,Gasoline,4,2018,SUV
